station_id,station_name,city,state,lat,lon,timestamp,PM2.5,PM10,NO2,SO2,CO,O3,NH3,reported_aqi,reported_aqi_category,reported_dominant_pollutant,aqi_is_valid,aqi_quality_flag,temperature_2m,relative_humidity_2m,rain,wind_speed_10m,cloud_cover,weather_trapping_score,weather_trapping_category,landuse_type_proxy,landuse_data_source,urban_pressure_score,road_density_proxy,environmental_risk_score,pm10_pm25_ratio,pm25_pm10_ratio,no2_co_ratio,o3_no2_ratio,source_score_vehicular_traffic,source_score_industrial_combustion,source_score_construction__road_dust,source_score_biomass__fine_particle_combustion,source_score_photochemical_smog,primary_pollution_source,primary_source_score,secondary_source_score,source_score_gap,source_attribution_confidence,source_attribution_confidence_category,source_evidence,landuse_source_alignment,recommended_intervention,notebook_03_processed_time
andhra_pradesh__vijayawada__rajiv_gandhi_park_vijayawada_appcb,"Rajiv Gandhi Park, Vijayawada - APPCB",Vijayawada,Andhra Pradesh,16.509717,80.612222,2026-07-16 05:00:00,61.0,69.0,25.0,11.0,47.0,22.0,5.0,481.32,Severe,CO,True,Valid AQI,31.4,59,0.0,16.9,100,58.7,Moderate trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,51.34,1.1311475409836065,0.8840579710144928,0.5319148936170213,0.88,15.29,15.21,24.18,37.63,29.03,Biomass / fine-particle combustion,37.63,29.03,8.6,28.92,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
andhra_pradesh__vijayawada__rajiv_nagar_vijayawada_appcb,"Rajiv Nagar, Vijayawada - APPCB",Vijayawada,Andhra Pradesh,16.554731,80.64911,2026-07-16 05:00:00,65.0,67.0,17.0,15.0,28.0,17.0,4.0,364.85,Very Poor,CO,True,Valid AQI,31.5,57,0.0,15.1,100,61.23,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,41.55,1.0307692307692307,0.9701492537313433,0.6071428571428571,1.0,9.56,12.65,23.01,36.03,27.43,Biomass / fine-particle combustion,36.03,27.43,8.6,27.8,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
andhra_pradesh__visakhapatnam__gvm_corporation_visakhapatnam_appcb,"GVM Corporation, Visakhapatnam - APPCB",Visakhapatnam,Andhra Pradesh,17.72,83.3,2026-07-16 05:00:00,67.0,140.0,93.0,34.0,12.0,6.0,4.0,228.26,Poor,CO,True,Valid AQI,32.3,52,0.0,5.7,100,76.4,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,35.16,2.08955223880597,0.4785714285714286,7.75,0.06451612903225806,25.78,30.59,28.05,35.49,36.56,Photochemical smog,36.56,35.49,1.07,25.91,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
assam__byrnihat__central_academy_for_sfs_byrnihat_pcba,"Central Academy for SFS, Byrnihat - PCBA",Byrnihat,Assam,26.071318,91.87488,2026-07-16 05:00:00,79.0,75.0,7.0,31.0,50.0,21.0,4.0,500.0,Severe,CO,True,Valid AQI,32.0,73,0.0,4.0,64,83.6,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,63.47,0.9493670886075949,1.0533333333333332,0.14,3.0,11.29,20.38,18.75,50.5,29.16,Biomass / fine-particle combustion,50.5,29.16,21.34,41.75,Moderate confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
assam__guwahati__iitg_guwahati_pcba,"IITG, Guwahati - PCBA",Guwahati,Assam,26.2028636,91.70046436,2026-07-16 05:00:00,16.0,16.0,2.0,41.0,7.0,1.0,5.0,162.41,Moderate,CO,True,Valid AQI,30.8,81,0.0,4.5,84,87.64,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,33.72,1.0,1.0,0.2857142857142857,0.5,1.67,17.16,12.67,35.98,23.17,Biomass / fine-particle combustion,35.98,23.17,12.81,29.03,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"Medium priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
assam__guwahati__lgbi_airport_guwahati_pcba,"LGBI Airport, Guwahati - PCBA",Guwahati,Assam,26.10887,91.589544,2026-07-16 05:00:00,46.0,36.0,15.0,11.0,35.0,35.0,4.0,406.6,Severe,CO,True,Valid AQI,29.3,86,0.1,3.3,84,85.4,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,55.52,0.782608695652174,1.2777777777777777,0.42857142857142855,2.3333333333333335,10.42,11.77,11.49,46.33,25.22,Biomass / fine-particle combustion,46.33,25.22,21.11,38.76,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
assam__guwahati__pan_bazaar_guwahati_pcba,"Pan Bazaar, Guwahati - PCBA",Guwahati,Assam,26.1875,91.744194,2026-07-16 05:00:00,186.0,173.0,0.0,35.0,23.0,11.0,1.0,350.88,Very Poor,PM2.5,True,Valid AQI,31.4,75,0.0,2.9,99,89.83,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,52.18,0.9301075268817204,1.0751445086705202,0.0,,4.27,16.81,28.81,58.57,24.34,Biomass / fine-particle combustion,58.57,28.81,29.76,49.93,Moderate confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
assam__guwahati__railway_colony_guwahati_pcba,"Railway Colony, Guwahati - PCBA",Guwahati,Assam,26.181742,91.78063,2026-07-16 05:00:00,22.0,24.0,3.0,49.0,15.0,23.0,1.0,271.3,Poor,CO,True,Valid AQI,31.4,75,0.0,2.9,99,89.83,Very high trapping,Traffic / commercial proxy,Proxy from station/city naming,30,75,57.1,1.0909090909090908,0.9166666666666666,0.2,7.666666666666667,36.32,24.33,25.97,28.48,29.15,Vehicular traffic,36.32,29.15,7.17,27.58,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High priority: Prioritize traffic-flow management, public transport promotion, anti-idling enforcement, and congestion reduction near the station.",2026-07-16 10:55:13
assam__nagaon__christianpatty_nagaon_pcba,"Christianpatty, Nagaon - PCBA",Nagaon,Assam,26.349082,92.68449,2026-07-16 05:00:00,62.0,55.0,1.0,12.0,22.0,11.0,4.0,329.7,Very Poor,CO,True,Valid AQI,31.2,74,0.0,2.4,90,89.46,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,50.06,0.8870967741935484,1.1272727272727272,0.045454545454545456,11.0,4.33,7.89,15.78,45.63,24.67,Biomass / fine-particle combustion,45.63,24.67,20.96,38.23,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
assam__nalbari__bata_chowk_nalbari_pcba,"Bata Chowk, Nalbari - PCBA",Nalbari,Assam,26.446912,91.439057,2026-07-16 05:00:00,63.0,46.0,14.0,8.0,21.0,19.0,6.0,323.85,Very Poor,CO,True,Valid AQI,32.0,74,0.0,11.4,42,68.37,High trapping,Traffic / commercial proxy,Proxy from station/city naming,30,75,53.04,0.7301587301587301,1.3695652173913044,0.6666666666666666,1.3571428571428572,40.28,11.12,31.71,29.98,33.6,Vehicular traffic,40.28,33.6,6.68,30.2,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High priority: Prioritize traffic-flow management, public transport promotion, anti-idling enforcement, and congestion reduction near the station.",2026-07-16 10:55:13
assam__silchar__tarapur_silchar_pcba,"Tarapur, Silchar - PCBA",Silchar,Assam,24.82827,92.79525,2026-07-16 05:00:00,25.0,55.0,19.0,5.0,32.0,4.0,1.0,388.28,Very Poor,CO,True,Valid AQI,32.2,70,0.0,6.1,12,73.5,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,48.85,2.2,0.45454545454545453,0.59375,0.21052631578947367,10.85,9.68,19.2,33.93,31.14,Biomass / fine-particle combustion,33.93,31.14,2.79,24.59,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
assam__sivasagar__girls_college_sivasagar_pcba,"Girls College, Sivasagar - PCBA",Sivasagar,Assam,26.987634,94.636574,2026-07-16 05:00:00,15.0,21.0,12.0,7.0,19.0,29.0,6.0,312.13,Very Poor,CO,True,Valid AQI,26.9,94,0.0,1.6,100,99.26,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,52.51,1.4,0.7142857142857143,0.631578947368421,2.4166666666666665,6.55,7.38,12.43,39.7,22.63,Biomass / fine-particle combustion,39.7,22.63,17.07,32.91,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
bihar__araria__kharahiya_basti_araria_bspcb,"Kharahiya Basti, Araria - BSPCB",Araria,Bihar,26.146529,87.454184,2026-07-16 05:00:00,23.0,23.0,15.0,21.0,20.0,38.0,4.0,317.99,Very Poor,CO,True,Valid AQI,30.7,77,0.0,10.8,73,73.66,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,42.37,1.0,1.0,0.75,2.533333333333333,7.5,13.48,16.27,34.32,30.47,Biomass / fine-particle combustion,34.32,30.47,3.85,25.18,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
bihar__arrah__new_dm_office_arrah_bspcb,"New DM Office, Arrah - BSPCB",Arrah,Bihar,25.5626095,84.663264,2026-07-16 05:00:00,37.0,33.0,7.0,5.0,48.0,8.0,2.0,487.55,Severe,CO,True,Valid AQI,32.3,71,0.0,7.9,100,79.41,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,60.56,0.8918918918918919,1.121212121212121,0.14583333333333334,1.1428571428571428,10.91,9.98,15.9,44.22,25.91,Biomass / fine-particle combustion,44.22,25.91,18.31,36.45,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
bihar__aurangabad__gurdeo_nagar_aurangabad_bspcb,"Gurdeo Nagar, Aurangabad - BSPCB",Aurangabad,Bihar,24.75746,84.366208,2026-07-16 05:00:00,,,8.0,8.0,103.0,7.0,2.0,,Unknown,,False,Insufficient pollutants,33.0,65,0.0,4.9,100,82.63,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,,,,0.07766990291262135,0.875,21.84,19.32,0.0,0.0,26.78,Photochemical smog,26.78,21.84,4.94,20.23,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Monitor: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
bihar__begusarai__lohiyanagar_begusarai_bspcb,"Lohiyanagar, Begusarai - BSPCB",Begusarai,Bihar,25.42742023,86.13886079,2026-07-16 05:00:00,33.0,37.0,9.0,18.0,17.0,40.0,16.0,300.0,Poor,CO,True,Valid AQI,32.3,69,0.0,9.2,91,75.42,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,41.43,1.121212121212121,0.8918918918918919,0.5294117647058824,4.444444444444445,5.39,10.86,17.22,34.82,31.13,Biomass / fine-particle combustion,34.82,31.13,3.69,25.48,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
bihar__bettiah__kamalnath_nagar_bettiah_bspcb,"Kamalnath Nagar, Bettiah - BSPCB",Bettiah,Bihar,26.80365,84.51954,2026-07-16 05:00:00,,,,14.0,29.0,22.0,,,Unknown,,False,Insufficient pollutants,29.8,82,0.1,9.7,99,73.84,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,,,,,,0.0,0.0,0.0,0.0,0.0,Insufficient pollutant signal,0.0,0.0,0.0,0.0,Low confidence,insufficient source signal,Unknown,Monitor: Collect more pollutant and land-use data before assigning intervention.,2026-07-16 10:55:13
bihar__bhagalpur__dm_office_kachari_chowk_bhagalpur_bspcb,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",Bhagalpur,Bihar,25.251013,86.989001,2026-07-16 05:00:00,34.0,79.0,11.0,16.0,21.0,19.0,4.0,323.85,Very Poor,CO,True,Valid AQI,32.5,68,0.0,11.5,69,68.69,High trapping,Traffic / commercial proxy,Proxy from station/city naming,30,75,53.17,2.323529411764706,0.43037974683544306,0.5238095238095238,1.7272727272727273,39.52,13.73,37.44,20.15,32.5,Vehicular traffic,39.52,37.44,2.08,28.29,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High priority: Prioritize traffic-flow management, public transport promotion, anti-idling enforcement, and congestion reduction near the station.",2026-07-16 10:55:13
bihar__bhagalpur__mayaganj_bhagalpur_bspcb,"Mayaganj, Bhagalpur - BSPCB",Bhagalpur,Bihar,25.265194,87.012947,2026-07-16 05:00:00,,,8.0,28.0,41.0,22.0,3.0,,Unknown,,False,Insufficient pollutants,32.5,68,0.0,11.5,69,68.69,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,,,,0.1951219512195122,2.75,9.8,18.07,0.0,0.0,29.82,Photochemical smog,29.82,18.07,11.75,24.4,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Monitor: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
bihar__bihar_sharif__d_m_colony_bihar_sharif_bspcb,"D M Colony, Bihar Sharif - BSPCB",Bihar Sharif,Bihar,25.204762,85.51496,2026-07-16 05:00:00,29.0,22.0,9.0,7.0,104.0,2.0,3.0,500.0,Severe,CO,True,Valid AQI,33.0,68,0.0,5.6,100,82.47,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,62.99,0.7586206896551724,1.3181818181818181,0.08653846153846154,0.2222222222222222,22.29,19.25,13.49,56.96,26.2,Biomass / fine-particle combustion,56.96,26.2,30.76,49.1,Moderate confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
bihar__buxar__charitra_van_buxar_bspcb,"Charitra Van, Buxar - BSPCB",Buxar,Bihar,25.56752,83.966379,2026-07-16 05:00:00,51.0,44.0,9.0,30.0,25.0,41.0,3.0,347.28,Very Poor,CO,True,Valid AQI,32.3,72,0.0,3.5,98,87.54,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,50.89,0.8627450980392157,1.1590909090909092,0.36,4.555555555555555,6.95,16.69,15.06,44.54,30.92,Biomass / fine-particle combustion,44.54,30.92,13.62,35.26,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
bihar__chhapra__darshan_nagar_chhapra_bspcb,"Darshan Nagar, Chhapra - BSPCB",Chhapra,Bihar,25.7808257,84.7446768,2026-07-16 05:00:00,72.0,111.0,2.0,21.0,85.0,3.0,11.0,500.0,Severe,CO,True,Valid AQI,32.4,68,0.0,11.5,100,71.79,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,58.54,1.5416666666666667,0.6486486486486487,0.023529411764705882,1.5,16.82,20.74,26.82,48.96,24.69,Biomass / fine-particle combustion,48.96,26.82,22.14,40.91,Moderate confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
bihar__gaya__kareemganj_gaya_bspcb,"Kareemganj, Gaya - BSPCB",Gaya,Bihar,24.792403,84.992416,2026-07-16 05:00:00,60.0,97.0,12.0,41.0,38.0,29.0,1.0,425.28,Severe,CO,True,Valid AQI,32.0,69,0.0,3.6,20,78.45,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,54.36,1.6166666666666667,0.6185567010309279,0.3157894736842105,2.4166666666666665,10.24,23.37,21.83,41.8,33.13,Biomass / fine-particle combustion,41.8,33.13,8.67,31.86,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
bihar__gaya__sfti_kusdihra_gaya_bspcb,"SFTI Kusdihra, Gaya - BSPCB",Gaya,Bihar,24.762518,84.982348,2026-07-16 05:00:00,41.0,51.0,24.0,8.0,23.0,27.0,6.0,335.56,Very Poor,CO,True,Valid AQI,32.0,69,0.0,3.6,20,78.45,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,46.01,1.2439024390243902,0.803921568627451,1.0434782608695652,1.125,10.37,10.38,16.36,38.22,34.37,Biomass / fine-particle combustion,38.22,34.37,3.85,27.91,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
bihar__hajipur__industrial_area_hajipur_bspcb,"Industrial Area, Hajipur - BSPCB",Hajipur,Bihar,25.697189,85.2459,2026-07-16 05:00:00,74.0,71.0,13.0,4.0,35.0,208.0,15.0,406.6,Severe,CO,True,Valid AQI,32.0,73,0.0,7.2,94,80.81,Very high trapping,Industrial / mixed urban proxy,Proxy from station/city naming,35,30,62.13,0.9594594594594594,1.0422535211267605,0.37142857142857144,16.0,17.86,32.35,25.29,35.55,58.49,Photochemical smog,58.49,35.55,22.94,47.82,Moderate confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
bihar__katihar__mirchaibari_katihar_bspcb,"Mirchaibari, Katihar - BSPCB",Katihar,Bihar,25.560083,87.553265,2026-07-16 05:00:00,9.0,10.0,2.0,22.0,90.0,27.0,1.0,500.0,Severe,CO,True,Valid AQI,31.8,74,0.0,11.5,100,73.99,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,59.46,1.1111111111111112,0.9,0.022222222222222223,13.5,17.79,21.86,15.33,45.63,27.32,Biomass / fine-particle combustion,45.63,27.32,18.31,37.43,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
bihar__kishanganj__sdm_office_khagra_kishanganj_bspcb,"SDM Office_Khagra, Kishanganj - BSPCB",Kishanganj,Bihar,26.0881305,87.93840336,2026-07-16 05:00:00,47.0,44.0,8.0,8.0,14.0,33.0,3.0,256.96,Poor,CO,True,Valid AQI,31.0,78,0.0,10.3,100,77.64,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,38.35,0.9361702127659575,1.0681818181818181,0.5714285714285714,4.125,4.56,6.36,18.23,37.31,27.91,Biomass / fine-particle combustion,37.31,27.91,9.4,28.94,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
bihar__manguraha__forest_rest_house_manguraha_bspcb,"Forest Rest House, Manguraha - BSPCB",Manguraha,Bihar,27.308328,84.531742,2026-07-16 05:00:00,,,,,31.0,29.0,1.0,,Unknown,,False,Insufficient pollutants,29.4,82,0.0,9.4,100,80.74,Very high trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,,,,,,0.0,0.0,0.0,0.0,0.0,Insufficient pollutant signal,0.0,0.0,0.0,0.0,Low confidence,insufficient source signal,Unknown,Monitor: Collect more pollutant and land-use data before assigning intervention.,2026-07-16 10:55:13
bihar__motihari__gandak_colony_motihari_bspcb,"Gandak Colony, Motihari - BSPCB",Motihari,Bihar,26.63086,84.90051,2026-07-16 05:00:00,77.0,64.0,3.0,3.0,12.0,59.0,3.0,228.26,Poor,CO,True,Valid AQI,31.5,76,0.0,11.2,100,75.27,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,34.69,0.8311688311688312,1.203125,0.25,19.666666666666668,2.9,3.28,20.66,40.28,31.59,Biomass / fine-particle combustion,40.28,31.59,8.69,30.8,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
bihar__munger__town_hall_munger_bspcb,"Town Hall, Munger - BSPCB",Munger,Bihar,25.376776,86.471523,2026-07-16 05:00:00,44.0,68.0,2.0,11.0,36.0,4.0,3.0,412.83,Severe,CO,True,Valid AQI,32.6,68,0.0,10.6,66,70.02,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,49.68,1.5454545454545454,0.6470588235294118,0.05555555555555555,2.0,7.3,9.71,21.77,36.23,26.79,Biomass / fine-particle combustion,36.23,26.79,9.44,28.19,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
bihar__muzaffarpur__buddha_colony_muzaffarpur_bspcb,"Buddha Colony, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,26.11442,85.39813,2026-07-16 05:00:00,59.0,69.0,27.0,8.0,21.0,21.0,9.0,323.85,Very Poor,CO,True,Valid AQI,30.8,76,0.0,11.5,98,74.53,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,43.28,1.1694915254237288,0.855072463768116,1.2857142857142858,0.7777777777777778,10.75,10.6,21.78,37.34,28.47,Biomass / fine-particle combustion,37.34,28.47,8.87,28.8,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
bihar__muzaffarpur__mit_daudpur_kothi_muzaffarpur_bspcb,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,26.1403345,85.3650192,2026-07-16 05:00:00,35.0,34.0,5.0,18.0,37.0,53.0,2.0,419.06,Severe,CO,True,Valid AQI,30.8,76,0.0,11.5,98,74.53,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,52.15,0.9714285714285714,1.0294117647058822,0.13513513513513514,10.6,8.26,13.09,17.74,39.17,30.2,Biomass / fine-particle combustion,39.17,30.2,8.97,30.11,Low confidence,PM2.5-heavy fine-particle pattern; CO and stagnant-weather influence; high weather trapping,Partially aligned,"High priority: Prioritize open-burning control, biomass-combustion monitoring, fine-particle exposure advisories, and local source inspection.",2026-07-16 10:55:13
bihar__muzaffarpur__muzaffarpur_collectorate_muzaffarpur_bspcb,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",Muzaffarpur,Bihar,26.1209,85.3647,2026-07-16 05:00:00,44.0,,20.0,4.0,13.0,7.0,,242.61,Poor,CO,True,Valid AQI,30.8,76,0.0,11.5,98,74.53,High trapping,General urban / semi-urban proxy,Proxy from station/city naming,15,20,35.72,,,1.5384615384615385,0.35,7.41,6.69,0.0,0.0,25.61,Photochemical smog,25.61,7.41,18.2,23.39,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"High priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
bihar__patna__drm_office_danapur_patna_bspcb,"DRM Office Danapur, Patna - BSPCB",Patna,Bihar,25.586562,85.043586,2026-07-16 05:00:00,44.0,80.0,32.0,6.0,36.0,12.0,9.0,412.83,Severe,CO,True,Valid AQI,32.7,69,0.0,8.6,86,76.0,High trapping,Dense urban proxy,Proxy from station/city naming,60,55,72.92,1.8181818181818181,0.55,0.8888888888888888,0.375,50.95,21.04,37.27,37.47,39.04,Vehicular traffic,50.95,39.04,11.91,39.24,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High priority: Prioritize traffic-flow management, public transport promotion, anti-idling enforcement, and congestion reduction near the station.",2026-07-16 10:55:13
bihar__patna__govt_high_school_shikarpur_patna_bspcb,"Govt. High School Shikarpur, Patna - BSPCB",Patna,Bihar,25.592539,85.227158,2026-07-16 05:00:00,36.0,57.0,12.0,13.0,40.0,29.0,6.0,437.74,Severe,CO,True,Valid AQI,32.1,72,0.0,5.9,92,82.59,Very high trapping,Dense urban proxy,Proxy from station/city naming,60,55,77.99,1.5833333333333333,0.631578947368421,0.3,2.4166666666666665,46.65,20.95,33.25,40.25,37.84,Vehicular traffic,46.65,40.25,6.4,34.57,Low confidence,elevated NO2/CO signal; road-density or urban-pressure influence; traffic/commercial land-use proxy,Aligned,"High priority: Prioritize traffic-flow management, public transport promotion, anti-idling enforcement, and congestion reduction near the station.",2026-07-16 10:55:13
bihar__patna__igsc_planetarium_complex_patna_bspcb,"IGSC Planetarium Complex, Patna - BSPCB",Patna,Bihar,25.610369,85.132568,2026-07-16 05:00:00,61.0,,1.0,1.0,6.0,60.0,,149.87,Moderate,CO,True,Valid AQI,32.2,71,0.0,7.2,100,80.67,Very high trapping,Dense urban proxy,Proxy from station/city naming,60,55,50.38,,,0.16666666666666666,60.0,37.25,9.47,0.0,0.0,40.55,Photochemical smog,40.55,37.25,3.3,29.37,Low confidence,O3 and temperature-related signal; urban photochemical formation likelihood,Partially aligned,"Medium priority: Prioritize NOx/VOC precursor control, traffic-emission reduction, and ozone exposure advisories during sunny high-temperature periods.",2026-07-16 10:55:13
