station_id,station_name,city,state,lat,lon,timestamp,snapshot_fetch_time,PM2.5,PM10,NO2,SO2,CO,O3,NH3,aqi,aqi_category,dominant_pollutant,aqi_is_valid,aqi_quality_flag,reported_aqi,reported_aqi_category,reported_dominant_pollutant,weather_time,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,wind_direction_10m,surface_pressure,cloud_cover,weather_trapping_score,weather_trapping_category,weather_data_available,geo_region_proxy,landuse_type_proxy,landuse_data_source,urban_pressure_score,urban_pressure_category,road_density_proxy,road_density_category,road_density_data_source,geospatial_data_level,environmental_risk_score,environmental_risk_category,notebook_02_processed_time
maharashtra__pune__savitribai_phule_pune_university_pune_mpcb,"Savitribai Phule Pune University, Pune - MPCB",Pune,Maharashtra,18.547056,73.826908,2026-07-16 05:00:00,2026-07-16 05:38:19,21.0,33.0,8.0,4.0,26.0,9.0,1.0,353.14,Very Poor,CO,True,Valid AQI,353.14,Very Poor,CO,2026-07-16T10:45,27.4,67,0.0,0.0,13.7,252,946.1,30,60.44,High trapping,True,Central India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,60.87,High,2026-07-16 10:51:20
maharashtra__sangli__vijay_nagar_sangli_mpcb,"Vijay Nagar, Sangli - MPCB",Sangli,Maharashtra,16.5038,74.3623,2026-07-16 05:00:00,2026-07-16 05:38:19,32.0,55.0,2.0,7.0,13.0,17.0,0.0,242.61,Poor,CO,True,Valid AQI,242.61,Poor,CO,2026-07-16T10:45,27.0,70,0.0,0.0,16.8,260,947.3,30,55.93,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,27.96,Moderate,2026-07-16 10:51:20
maharashtra__solapur__dnyaneshwar_nagar_solapur_mpcb,"Dnyaneshwar Nagar, Solapur - MPCB",Solapur,Maharashtra,17.6336264,75.9132495,2026-07-16 05:00:00,2026-07-16 05:38:19,33.0,43.0,10.0,2.0,7.0,8.0,9.0,162.41,Moderate,CO,True,Valid AQI,162.41,Moderate,CO,2026-07-16T10:45,30.3,53,0.1,0.1,14.4,282,955.6,62,50.97,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,18.42,Low,2026-07-16 10:51:20
maharashtra__solapur__ratandeep_housing_society_solapur_mpcb,"Ratandeep Housing Society, Solapur - MPCB",Solapur,Maharashtra,17.65439,75.90649,2026-07-16 05:00:00,2026-07-16 05:38:19,33.0,45.0,,3.0,18.0,7.0,4.0,306.27,Very Poor,CO,True,Valid AQI,306.27,Very Poor,CO,2026-07-16T10:45,30.2,52,0.1,0.1,14.1,285,956.8,78,52.75,Moderate trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,32.56,Moderate,2026-07-16 10:51:20
maharashtra__thane__kasarvadavali_thane_mpcb,"Kasarvadavali, Thane - MPCB",Thane,Maharashtra,19.26777,72.97182,2026-07-16 05:00:00,2026-07-16 05:38:19,23.0,57.0,10.0,3.0,15.0,68.0,0.0,271.3,Poor,CO,True,Valid AQI,271.3,Poor,CO,2026-07-16T10:45,28.9,77,0.0,0.0,11.2,222,1007.4,66,72.24,High trapping,True,West India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,37.43,Moderate,2026-07-16 10:51:20
maharashtra__thane__upvan_fort_thane_mpcb,"Upvan Fort, Thane - MPCB",Thane,Maharashtra,19.222279,72.957979,2026-07-16 05:00:00,2026-07-16 05:38:19,23.0,33.0,,3.0,12.0,0.0,,228.26,Poor,CO,True,Valid AQI,228.26,Poor,CO,2026-07-16T10:45,29.1,75,0.0,0.0,11.1,222,1003.4,31,68.18,High trapping,True,West India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,31.73,Moderate,2026-07-16 10:51:20
maharashtra__ulhasnagar__sidhi_vinayak_nagar_ulhasnagar_mpcb,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",Ulhasnagar,Maharashtra,19.235581,73.159121,2026-07-16 05:00:00,2026-07-16 05:38:19,49.0,57.0,,7.0,23.0,13.0,3.0,335.56,Very Poor,CO,True,Valid AQI,335.56,Very Poor,CO,2026-07-16T10:45,30.4,65,0.0,0.0,13.1,228,1006.9,33,61.09,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,38.76,Moderate,2026-07-16 10:51:20
maharashtra__ulhasnagar__vithalwadi_ulhasnagar_mpcb,"Vithalwadi, Ulhasnagar - MPCB",Ulhasnagar,Maharashtra,19.2307571,73.155192,2026-07-16 05:00:00,2026-07-16 05:38:19,20.0,40.0,10.0,12.0,22.0,10.0,0.0,329.7,Very Poor,CO,True,Valid AQI,329.7,Very Poor,CO,2026-07-16T10:45,30.4,65,0.0,0.0,13.1,228,1007.6,33,61.09,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,38.22,Moderate,2026-07-16 10:51:20
maharashtra__virar__bolinj_virar_mpcb,"Bolinj, Virar - MPCB",Virar,Maharashtra,19.445821,72.7988231,2026-07-16 05:00:00,2026-07-16 05:38:19,39.0,78.0,15.0,3.0,26.0,23.0,9.0,353.14,Very Poor,CO,True,Valid AQI,353.14,Very Poor,CO,2026-07-16T10:45,28.6,75,0.0,0.0,14.4,213,1008.6,22,61.31,High trapping,True,West India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,40.49,Moderate,2026-07-16 10:51:20
meghalaya__byrnihat__tamulikuchi_byrnihat_meghalaya_pcb,"Tamulikuchi, Byrnihat - Meghalaya PCB",Byrnihat,Meghalaya,26.079047,91.875185,2026-07-16 05:00:00,2026-07-16 05:38:19,95.0,62.0,,,7.0,,0.0,214.66,Poor,PM2.5,True,Valid AQI,214.66,Poor,PM2.5,2026-07-16T10:45,31.9,73,0.0,0.0,3.7,337,993.1,62,83.94,Very high trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,37.04,Moderate,2026-07-16 10:51:20
meghalaya__shillong__lumpyngngad_shillong_meghalaya_pcb,"Lumpyngngad, Shillong - Meghalaya PCB",Shillong,Meghalaya,25.5586,91.8985,2026-07-16 05:00:00,2026-07-16 05:38:19,,,0.0,10.0,14.0,15.0,0.0,256.96,Poor,CO,False,Insufficient pollutants,,Unknown,,2026-07-16T10:45,23.8,70,0.1,0.1,9.0,178,841.5,75,68.3,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,,Unknown,2026-07-16 10:51:20
mizoram__aizawl__sikulpuikawn_aizawl_mizoram_pcb,"Sikulpuikawn, Aizawl - Mizoram PCB",Aizawl,Mizoram,23.7176342,92.7192841,2026-07-16 05:00:00,2026-07-16 05:38:19,,13.0,1.0,15.0,3.0,6.0,0.0,112.28,Moderate,CO,True,Valid AQI,112.28,Moderate,CO,2026-07-16T10:45,26.5,64,0.0,0.0,7.7,204,885.6,34,70.59,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,21.94,Low,2026-07-16 10:51:20
nagaland__kohima__pwd_junction_kohima_npcb,"PWD Junction, Kohima - NPCB",Kohima,Nagaland,25.6635413,94.0989878,2026-07-16 05:00:00,2026-07-16 05:38:19,1.0,,4.0,53.0,4.0,,1.0,124.81,Moderate,CO,True,Valid AQI,124.81,Moderate,CO,2026-07-16T10:45,22.9,96,1.6,0.0,3.9,53,852.5,98,95.64,Very high trapping,True,East India,Traffic / commercial proxy,Proxy from station/city naming,30,Moderate urban pressure,75,High road density proxy,Proxy from city/station naming,Proxy geospatial features,45.89,Moderate,2026-07-16 10:51:20
odisha__angul__hakimapada_angul_ospcb,"Hakimapada, Angul - OSPCB",Angul,Odisha,20.832874,85.104082,2026-07-16 05:00:00,2026-07-16 05:38:19,32.0,70.0,20.0,24.0,64.0,14.0,3.0,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:45,27.1,89,0.1,0.1,20.1,275,988.0,100,57.69,Moderate trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,52.66,High,2026-07-16 10:51:20
odisha__balasore__kalidaspur_balasore_ospcb,"Kalidaspur, Balasore - OSPCB",Balasore,Odisha,21.51161,86.89088,2026-07-16 05:00:00,2026-07-16 05:38:19,24.0,32.0,12.0,4.0,33.0,38.0,3.0,394.14,Very Poor,CO,True,Valid AQI,394.14,Very Poor,CO,2026-07-16T10:45,31.0,73,0.1,0.1,13.9,11,998.3,55,58.53,Moderate trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,43.15,Moderate,2026-07-16 10:51:20
odisha__barbil__forest_office_barbil_ospcb,"Forest Office, Barbil - OSPCB",Barbil,Odisha,22.1166054,85.3945546,2026-07-16 05:00:00,2026-07-16 05:38:19,41.0,76.0,5.0,12.0,19.0,26.0,2.0,312.13,Very Poor,CO,True,Valid AQI,312.13,Very Poor,CO,2026-07-16T10:45,28.0,76,0.0,0.0,11.9,6,951.6,98,73.8,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,41.89,Moderate,2026-07-16 10:51:20
odisha__baripada__meher_colony_baripada_ospcb,"Meher Colony, Baripada - OSPCB",Baripada,Odisha,21.941841,86.728318,2026-07-16 05:00:00,2026-07-16 05:38:19,29.0,36.0,15.0,10.0,4.0,25.0,2.0,124.81,Moderate,CO,True,Valid AQI,124.81,Moderate,CO,2026-07-16T10:45,30.7,73,0.1,0.1,11.3,359,994.9,90,66.74,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,21.5,Low,2026-07-16 10:51:20
odisha__bhubaneswar__lingraj_mandir_bhubaneswar_ospcb,"Lingraj Mandir, Bhubaneswar - OSPCB",Bhubaneswar,Odisha,20.24079,85.836784,2026-07-16 05:00:00,2026-07-16 05:38:19,64.0,60.0,22.0,4.0,41.0,26.0,4.0,443.96,Severe,CO,True,Valid AQI,443.96,Severe,CO,2026-07-16T10:45,26.1,94,0.5,0.3,23.7,309,999.2,97,40.21,Moderate trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,40.15,Moderate,2026-07-16 10:51:20
odisha__bhubaneswar__patia_bhubaneswar_ospcb,"Patia, Bhubaneswar - OSPCB",Bhubaneswar,Odisha,20.34652,85.8163,2026-07-16 05:00:00,2026-07-16 05:38:19,37.0,65.0,10.0,12.0,47.0,44.0,2.0,481.32,Severe,CO,True,Valid AQI,481.32,Severe,CO,2026-07-16T10:45,25.8,95,0.5,0.4,21.1,305,996.3,100,39.34,Moderate trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,43.26,Moderate,2026-07-16 10:51:20
odisha__bileipada__tata_township_bileipada_ospcb,"Tata Township, Bileipada - OSPCB",Bileipada,Odisha,22.06156703,85.47409613,2026-07-16 05:00:00,2026-07-16 05:38:19,76.0,98.0,16.0,8.0,24.0,15.0,5.0,341.42,Very Poor,CO,True,Valid AQI,341.42,Very Poor,CO,2026-07-16T10:45,28.5,74,0.0,0.0,14.3,5,952.9,96,68.53,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,42.41,Moderate,2026-07-16 10:51:20
odisha__brajrajnagar__gm_office_brajrajnagar_ospcb,"GM Office, Brajrajnagar - OSPCB",Brajrajnagar,Odisha,21.8004996,83.8396977,2026-07-16 05:00:00,2026-07-16 05:38:19,25.0,35.0,23.0,24.0,28.0,42.0,4.0,364.85,Very Poor,CO,True,Valid AQI,364.85,Very Poor,CO,2026-07-16T10:45,28.6,80,0.0,0.0,8.3,268,980.3,98,81.79,Very high trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,50.13,High,2026-07-16 10:51:20
odisha__byasanagar__ferro_chrome_colony_byasanagar_ospcb,"Ferro Chrome Colony, Byasanagar - OSPCB",Byasanagar,Odisha,20.94185,86.1151,2026-07-16 05:00:00,2026-07-16 05:38:19,,,,,23.0,31.0,,335.56,Very Poor,CO,False,Insufficient pollutants,,Unknown,,2026-07-16T10:45,28.1,92,0.6,0.0,10.6,260,997.1,95,81.74,Very high trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,,Unknown,2026-07-16 10:51:20
odisha__cuttack__cda_area_cuttack_ospcb,"CDA Area, Cuttack - OSPCB",Cuttack,Odisha,20.48891,85.84768,2026-07-16 05:00:00,2026-07-16 05:38:19,57.0,78.0,30.0,13.0,55.0,47.0,8.0,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:45,25.8,95,0.5,0.1,23.1,302,998.6,100,54.47,Moderate trapping,True,East India,Industrial / mixed urban proxy,Proxy from station/city naming,35,Moderate urban pressure,30,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,59.84,High,2026-07-16 10:51:20
odisha__keonjhar__jagamohanpur_keonjhar_ospcb,"Jagamohanpur, Keonjhar - OSPCB",Keonjhar,Odisha,21.6439,85.599355,2026-07-16 05:00:00,2026-07-16 05:38:19,31.0,63.0,14.0,13.0,35.0,17.0,2.0,406.6,Severe,CO,True,Valid AQI,406.6,Severe,CO,2026-07-16T10:45,28.3,75,0.1,0.1,16.3,7,951.6,77,57.12,Moderate trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,43.72,Moderate,2026-07-16 10:51:20
odisha__rairangpur__divisional_forest_office_rairangpur_ospcb,"Divisional Forest Office, Rairangpur - OSPCB",Rairangpur,Odisha,22.265816,86.174829,2026-07-16 05:00:00,2026-07-16 05:38:19,22.0,38.0,6.0,7.0,15.0,7.0,3.0,271.3,Poor,CO,True,Valid AQI,271.3,Poor,CO,2026-07-16T10:45,29.4,77,1.7,0.1,11.0,11,972.6,93,69.05,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,36.1,Moderate,2026-07-16 10:51:20
odisha__rourkela__fertilizer_township_rourkela_ospcb,"Fertilizer Township, Rourkela - OSPCB",Rourkela,Odisha,22.18972222,84.86277778,2026-07-16 05:00:00,2026-07-16 05:38:19,64.0,58.0,11.0,11.0,18.0,,,306.27,Very Poor,CO,True,Valid AQI,306.27,Very Poor,CO,2026-07-16T10:45,29.8,80,1.4,0.0,7.6,333,979.6,35,76.76,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,42.58,Moderate,2026-07-16 10:51:20
odisha__rourkela__raghunathpali_rourkela_ospcb,"Raghunathpali, Rourkela - OSPCB",Rourkela,Odisha,22.220833,84.809444,2026-07-16 05:00:00,2026-07-16 05:38:19,33.0,155.0,15.0,6.0,43.0,8.0,2.0,456.42,Severe,CO,True,Valid AQI,456.42,Severe,CO,2026-07-16T10:45,29.2,82,1.0,0.1,8.6,303,982.2,63,72.23,High trapping,True,Central India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,54.66,High,2026-07-16 10:51:20
odisha__rourkela__sector_2_rourkela_ospcb,"Sector-2, Rourkela - OSPCB",Rourkela,Odisha,22.245,84.88111111,2026-07-16 05:00:00,2026-07-16 05:38:19,53.0,57.0,11.0,,18.0,,,306.27,Very Poor,CO,True,Valid AQI,306.27,Very Poor,CO,2026-07-16T10:45,28.9,85,0.6,0.0,7.1,300,978.4,60,82.0,Very high trapping,True,Central India,Industrial / mixed urban proxy,Proxy from station/city naming,35,Moderate urban pressure,30,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,53.28,High,2026-07-16 10:51:20
odisha__suakati__omc_colony_suakati_ospcb,"OMC Colony, Suakati - OSPCB",Suakati,Odisha,21.606865,85.510538,2026-07-16 05:00:00,2026-07-16 05:38:19,42.0,88.0,18.0,3.0,8.0,16.0,3.0,174.94,Moderate,CO,True,Valid AQI,174.94,Moderate,CO,2026-07-16T10:45,26.9,79,0.1,0.0,16.4,8,933.3,98,66.76,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,26.18,Moderate,2026-07-16 10:51:20
odisha__talcher__talcher_coalfields_talcher_ospcb,"Talcher Coalfields,Talcher - OSPCB",Talcher,Odisha,20.9360711,85.1707021,2026-07-16 05:00:00,2026-07-16 05:38:19,,35.0,40.0,58.0,26.0,18.0,7.0,353.14,Very Poor,CO,True,Valid AQI,353.14,Very Poor,CO,2026-07-16T10:45,27.7,85,0.1,0.1,16.1,286,990.8,100,63.46,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,41.39,Moderate,2026-07-16 10:51:20
odisha__tensa__barsua_iron_ore_mines_tensa_ospcb,"Barsua Iron Ore Mines, Tensa - OSPCB",Tensa,Odisha,21.869985,85.167016,2026-07-16 05:00:00,2026-07-16 05:38:19,27.0,55.0,,31.0,,,,55.0,Satisfactory,PM10,True,Valid AQI,55.0,Satisfactory,PM10,2026-07-16T10:45,26.0,80,0.1,0.0,12.3,350,916.4,100,74.75,High trapping,True,East India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,18.34,Low,2026-07-16 10:51:20
puducherry__puducherry__jawahar_nagar_puducherry_ppcc,"Jawahar Nagar, Puducherry - PPCC",Puducherry,Puducherry,11.9309,79.8027,2026-07-16 05:00:00,2026-07-16 05:38:19,29.0,54.0,10.0,8.0,16.0,33.0,3.0,285.65,Poor,CO,True,Valid AQI,285.65,Poor,CO,2026-07-16T10:45,34.3,43,0.0,0.0,13.8,263,1007.9,33,51.73,Moderate trapping,True,South India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,30.21,Moderate,2026-07-16 10:51:20
punjab__amritsar__golden_temple_amritsar_ppcb,"Golden Temple, Amritsar - PPCB",Amritsar,Punjab,31.62,74.876512,2026-07-16 05:00:00,2026-07-16 05:38:19,99.0,106.0,16.0,13.0,29.0,39.0,7.0,370.71,Very Poor,CO,True,Valid AQI,370.71,Very Poor,CO,2026-07-16T10:45,33.3,59,0.0,0.0,2.3,293,976.9,3,75.43,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,48.02,Moderate,2026-07-16 10:51:20
punjab__bathinda__hardev_nagar_bathinda_ppcb,"Hardev Nagar, Bathinda - PPCB",Bathinda,Punjab,30.233011,74.907758,2026-07-16 05:00:00,2026-07-16 05:38:19,24.0,37.0,32.0,16.0,66.0,,,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:45,36.3,47,0.0,0.0,8.2,251,979.8,5,60.54,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,53.85,High,2026-07-16 10:51:20
punjab__jalandhar__civil_line_jalandhar_ppcb,"Civil Line, Jalandhar - PPCB",Jalandhar,Punjab,31.321907,75.578914,2026-07-16 05:00:00,2026-07-16 05:38:19,46.0,77.0,32.0,14.0,41.0,45.0,4.0,443.96,Severe,CO,True,Valid AQI,443.96,Severe,CO,2026-07-16T10:45,33.6,57,0.0,0.0,2.7,274,976.0,1,73.77,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,54.15,High,2026-07-16 10:51:20
punjab__khanna__kalal_majra_khanna_ppcb,"Kalal Majra, Khanna - PPCB",Khanna,Punjab,30.736056,76.209694,2026-07-16 05:00:00,2026-07-16 05:38:19,44.0,70.0,28.0,15.0,45.0,24.0,7.0,468.87,Severe,CO,True,Valid AQI,468.87,Severe,CO,2026-07-16T10:45,33.4,61,0.0,0.0,5.5,279,973.6,12,71.27,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,55.42,High,2026-07-16 10:51:20
punjab__ludhiana__punjab_agricultural_university_ludhiana_ppcb,"Punjab Agricultural University, Ludhiana - PPCB",Ludhiana,Punjab,30.9028,75.8086,2026-07-16 05:00:00,2026-07-16 05:38:19,92.0,106.0,32.0,11.0,25.0,71.0,7.0,347.28,Very Poor,CO,True,Valid AQI,347.28,Very Poor,CO,2026-07-16T10:45,34.2,54,0.0,0.0,4.6,279,975.4,3,69.43,High trapping,True,North India,Dense urban proxy,Proxy from station/city naming,60,High urban pressure,55,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,64.07,High,2026-07-16 10:51:20
punjab__mandi_gobindgarh__rimt_university_mandi_gobindgarh_ppcb,"RIMT University, Mandi Gobindgarh - PPCB",Mandi Gobindgarh,Punjab,30.649961,76.331442,2026-07-16 05:00:00,2026-07-16 05:38:19,93.0,117.0,24.0,26.0,50.0,39.0,5.0,500.0,Severe,CO,True,Valid AQI,500.0,Severe,CO,2026-07-16T10:45,33.5,60,0.1,0.1,5.7,281,973.7,21,65.19,High trapping,True,North India,Industrial / mixed urban proxy,Proxy from station/city naming,35,Moderate urban pressure,30,Moderate road density proxy,Proxy from city/station naming,Proxy geospatial features,64.31,High,2026-07-16 10:51:20
punjab__patiala__model_town_patiala_ppcb,"Model Town, Patiala - PPCB",Patiala,Punjab,30.349388,76.366642,2026-07-16 05:00:00,2026-07-16 05:38:19,67.0,123.0,17.0,11.0,27.0,18.0,6.0,358.99,Very Poor,CO,True,Valid AQI,358.99,Very Poor,CO,2026-07-16T10:45,33.9,57,0.0,0.0,6.1,282,974.8,2,67.72,High trapping,True,North India,General urban / semi-urban proxy,Proxy from station/city naming,15,Low urban pressure,20,Low road density proxy,Proxy from city/station naming,Proxy geospatial features,43.71,Moderate,2026-07-16 10:51:20
