station_name,city,state,lat,lon,timestamp,PM2.5,PM10,NO2,SO2,CO,O3,NH3,PM2.5_sub_index,PM10_sub_index,NO2_sub_index,SO2_sub_index,CO_sub_index,O3_sub_index,NH3_sub_index,aqi,dominant_pollutant,aqi_category,snapshot_fetch_time,station_id,valid_pollutant_count,has_particulate,aqi_is_valid,aqi_quality_flag,reported_aqi,reported_aqi_category,reported_dominant_pollutant
"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",Gorakhpur,Uttar Pradesh,26.730136,83.433859,2026-07-16 05:00:00,,75.0,11.0,42.0,5.0,36.0,1.0,,75.0,13.75,52.26,137.34,36.0,0.25,137.34,CO,Moderate,2026-07-16 05:38:19,uttar_pradesh__gorakhpur__madan_mohan_malaviya_university_of_technology_gorakhpur_uppcb,6,True,True,Valid AQI,137.34,Moderate,CO
"Knowledge Park - III, Greater Noida - UPPCB",Greater Noida,Uttar Pradesh,28.47272,77.482,2026-07-16 05:00:00,72.0,196.0,25.0,8.0,37.0,14.0,8.0,138.55,164.12,31.25,10.0,419.06,14.0,2.0,419.06,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__greater_noida__knowledge_park_iii_greater_noida_uppcb,7,True,True,Valid AQI,419.06,Severe,CO
"Knowledge Park - V, Greater Noida - UPPCB",Greater Noida,Uttar Pradesh,28.557054,77.453663,2026-07-16 05:00:00,83.0,228.0,39.0,10.0,15.0,8.0,9.0,176.1,185.38,48.75,12.5,271.3,8.0,2.25,271.3,CO,Poor,2026-07-16 05:38:19,uttar_pradesh__greater_noida__knowledge_park_v_greater_noida_uppcb,7,True,True,Valid AQI,271.3,Poor,CO
"Anand Vihar, Hapur - UPPCB",Hapur,Uttar Pradesh,28.725645,77.749675,2026-07-16 05:00:00,65.0,117.0,12.0,17.0,,,1.0,114.66,111.63,15.0,21.25,,,0.25,114.66,PM2.5,Moderate,2026-07-16 05:38:19,uttar_pradesh__hapur__anand_vihar_hapur_uppcb,5,True,True,Valid AQI,114.66,Moderate,PM2.5
"Shivaji Nagar, Jhansi - UPPCB",Jhansi,Uttar Pradesh,25.4547,78.6039,2026-07-16 05:00:00,27.0,58.0,6.0,22.0,8.0,6.0,4.0,45.0,58.0,7.5,27.5,174.94,6.0,1.0,174.94,CO,Moderate,2026-07-16 05:38:19,uttar_pradesh__jhansi__shivaji_nagar_jhansi_uppcb,7,True,True,Valid AQI,174.94,Moderate,CO
"FTI Kidwai Nagar, Kanpur - UPPCB",Kanpur,Uttar Pradesh,26.428282,80.327067,2026-07-16 05:00:00,56.0,75.0,27.0,30.0,35.0,11.0,3.0,93.24,75.0,33.75,37.5,406.6,11.0,0.75,406.6,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__kanpur__fti_kidwai_nagar_kanpur_uppcb,7,True,True,Valid AQI,406.6,Severe,CO
"NSI Kalyanpur, Kanpur - UPPCB",Kanpur,Uttar Pradesh,26.509954,80.249612,2026-07-16 05:00:00,46.0,90.0,31.0,23.0,27.0,21.0,2.0,76.34,90.0,38.75,28.75,358.99,21.0,0.5,358.99,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__kanpur__nsi_kalyanpur_kanpur_uppcb,7,True,True,Valid AQI,358.99,Very Poor,CO
"Nehru Nagar, Kanpur - UPPCB",Kanpur,Uttar Pradesh,26.4703136,80.3229863,2026-07-16 05:00:00,59.0,53.0,45.0,12.0,50.0,2.0,,98.31,53.0,56.03,15.0,500.0,2.0,,500.0,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__kanpur__nehru_nagar_kanpur_uppcb,6,True,True,Valid AQI,500.0,Severe,CO
"Prashant Garden, Khora - UPPCB",Khora,Uttar Pradesh,28.61119,77.34206,2026-07-16 05:00:00,247.0,150.0,33.0,11.0,102.0,6.0,11.0,397.7,133.56,41.25,13.75,500.0,6.0,2.75,500.0,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__khora__prashant_garden_khora_uppcb,7,True,True,Valid AQI,500.0,Severe,CO
"Kalindi Kunj, Khurja - UPPCB",Khurja,Uttar Pradesh,28.2348927,77.8683002,2026-07-16 05:00:00,35.0,60.0,13.0,10.0,15.0,23.0,1.0,57.76,60.0,16.25,12.5,271.3,23.0,0.25,271.3,CO,Poor,2026-07-16 05:38:19,uttar_pradesh__khurja__kalindi_kunj_khurja_uppcb,7,True,True,Valid AQI,271.3,Poor,CO
"B R Ambedkar University, Lucknow - UPPCB",Lucknow,Uttar Pradesh,26.766433,80.927299,2026-07-16 05:00:00,61.0,97.0,12.0,34.0,26.0,38.0,3.0,101.0,97.0,15.0,42.5,353.14,38.0,0.75,353.14,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__lucknow__b_r_ambedkar_university_lucknow_uppcb,7,True,True,Valid AQI,353.14,Very Poor,CO
"Gomti Nagar, Lucknow - UPPCB",Lucknow,Uttar Pradesh,26.86812,81.005119,2026-07-16 05:00:00,69.0,61.0,10.0,14.0,39.0,41.0,,128.31,61.0,12.5,17.5,431.51,41.0,,431.51,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__lucknow__gomti_nagar_lucknow_uppcb,6,True,True,Valid AQI,431.51,Severe,CO
"Kendriya Vidyalaya, Lucknow - CPCB",Lucknow,Uttar Pradesh,26.906111,80.948222,2026-07-16 05:00:00,70.0,70.0,29.0,5.0,28.0,19.0,15.0,131.72,70.0,36.25,6.25,364.85,19.0,3.75,364.85,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__lucknow__kendriya_vidyalaya_lucknow_cpcb,7,True,True,Valid AQI,364.85,Very Poor,CO
"Kukrail Picnic Spot-1, Lucknow - UPPCB",Lucknow,Uttar Pradesh,26.90723,80.98579,2026-07-16 05:00:00,61.0,82.0,35.0,8.0,16.0,14.0,6.0,101.0,82.0,43.75,10.0,285.65,14.0,1.5,285.65,CO,Poor,2026-07-16 05:38:19,uttar_pradesh__lucknow__kukrail_picnic_spot_1_lucknow_uppcb,7,True,True,Valid AQI,285.65,Poor,CO
"Lalbagh, Lucknow - CPCB",Lucknow,Uttar Pradesh,26.8458805,80.9365541,2026-07-16 05:00:00,74.0,72.0,27.0,8.0,43.0,29.0,12.0,145.38,72.0,33.75,10.0,456.42,29.0,3.0,456.42,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__lucknow__lalbagh_lucknow_cpcb,7,True,True,Valid AQI,456.42,Severe,CO
"Talkatora District Industries Center, Lucknow - CPCB",Lucknow,Uttar Pradesh,26.83399722,80.8917361,2026-07-16 05:00:00,80.0,77.0,22.0,8.0,33.0,14.0,7.0,165.86,77.0,27.5,10.0,394.14,14.0,1.75,394.14,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__lucknow__talkatora_district_industries_center_lucknow_cpcb,7,True,True,Valid AQI,394.14,Very Poor,CO
"Pali Dungra, Mathura - UPPCB",Mathura,Uttar Pradesh,27.410954,77.550619,2026-07-16 05:00:00,67.0,92.0,3.0,1.0,17.0,19.0,1.0,121.48,92.0,3.75,1.25,300.0,19.0,0.25,300.0,CO,Poor,2026-07-16 05:38:19,uttar_pradesh__mathura__pali_dungra_mathura_uppcb,7,True,True,Valid AQI,300.0,Poor,CO
"Ganga Nagar, Meerut - UPPCB",Meerut,Uttar Pradesh,28.999264,77.7590354,2026-07-16 05:00:00,69.0,139.0,33.0,27.0,47.0,28.0,10.0,128.31,126.25,41.25,33.75,481.32,28.0,2.5,481.32,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__meerut__ganga_nagar_meerut_uppcb,7,True,True,Valid AQI,481.32,Severe,CO
"Jai Bhim Nagar, Meerut - UPPCB",Meerut,Uttar Pradesh,28.9535882,77.7622941,2026-07-16 05:00:00,44.0,123.0,21.0,4.0,64.0,11.0,6.0,72.97,115.62,26.25,5.0,500.0,11.0,1.5,500.0,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__meerut__jai_bhim_nagar_meerut_uppcb,7,True,True,Valid AQI,500.0,Severe,CO
"MIET College, Meerut - UPPCB",Meerut,Uttar Pradesh,28.972677,77.641018,2026-07-16 05:00:00,262.0,158.0,33.0,7.0,44.0,7.0,8.0,405.37,138.87,41.25,8.75,462.64,7.0,2.0,462.64,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__meerut__miet_college_meerut_uppcb,7,True,True,Valid AQI,462.64,Severe,CO
"Pallavpuram Phase 2, Meerut - UPPCB",Meerut,Uttar Pradesh,29.06351,77.709723,2026-07-16 05:00:00,106.0,,37.0,13.0,21.0,10.0,15.0,252.21,,46.25,16.25,323.85,10.0,3.75,323.85,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__meerut__pallavpuram_phase_2_meerut_uppcb,6,True,True,Valid AQI,323.85,Very Poor,CO
"SRM University, Modinagar - UPPCB",Modinagar,Uttar Pradesh,28.798171,77.540243,2026-07-16 05:00:00,,,28.0,12.0,29.0,,3.0,,,35.0,15.0,370.71,,0.75,370.71,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__modinagar__srm_university_modinagar_uppcb,4,False,False,Insufficient pollutants,,Unknown,
"Buddhi Vihar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.83526,78.7446,2026-07-16 05:00:00,40.0,76.0,29.0,25.0,31.0,32.0,5.0,66.21,76.0,36.25,31.25,382.43,32.0,1.25,382.43,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__moradabad__buddhi_vihar_moradabad_uppcb,7,True,True,Valid AQI,382.43,Very Poor,CO
"Eco Herbal Park, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.840739,78.697531,2026-07-16 05:00:00,47.0,72.0,25.0,14.0,20.0,19.0,11.0,78.03,72.0,31.25,17.5,317.99,19.0,2.75,317.99,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__moradabad__eco_herbal_park_moradabad_uppcb,7,True,True,Valid AQI,317.99,Very Poor,CO
"Employment Office, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.88528,78.7388,2026-07-16 05:00:00,60.0,83.0,23.0,28.0,18.0,31.0,3.0,100.0,83.0,28.75,35.0,306.27,31.0,0.75,306.27,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__moradabad__employment_office_moradabad_uppcb,7,True,True,Valid AQI,306.27,Very Poor,CO
"Jigar Colony, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.856664,78.772638,2026-07-16 05:00:00,42.0,87.0,25.0,38.0,40.0,20.0,6.0,69.59,87.0,31.25,47.5,437.74,20.0,1.5,437.74,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__moradabad__jigar_colony_moradabad_uppcb,7,True,True,Valid AQI,437.74,Severe,CO
"Kashiram Nagar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.849399,78.742362,2026-07-16 05:00:00,28.0,101.0,24.0,66.0,35.0,8.0,4.0,46.67,101.0,30.0,82.41,406.6,8.0,1.0,406.6,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__moradabad__kashiram_nagar_moradabad_uppcb,7,True,True,Valid AQI,406.6,Severe,CO
"Transport Nagar, Moradabad - UPPCB",Moradabad,Uttar Pradesh,28.802625,78.753728,2026-07-16 05:00:00,47.0,78.0,24.0,18.0,53.0,32.0,5.0,78.03,78.0,30.0,22.5,500.0,32.0,1.25,500.0,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__moradabad__transport_nagar_moradabad_uppcb,7,True,True,Valid AQI,500.0,Severe,CO
"New Mandi, Muzaffarnagar - UPPCB",Muzaffarnagar,Uttar Pradesh,29.4723508,77.7194031,2026-07-16 05:00:00,125.0,148.0,31.0,24.0,44.0,16.0,3.0,304.07,132.23,38.75,30.0,462.64,16.0,0.75,462.64,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__muzaffarnagar__new_mandi_muzaffarnagar_uppcb,7,True,True,Valid AQI,462.64,Severe,CO
"Sector - 125, Noida - UPPCB",Noida,Uttar Pradesh,28.5447608,77.3231257,2026-07-16 05:00:00,65.0,158.0,45.0,9.0,42.0,13.0,19.0,114.66,138.87,56.03,11.25,450.19,13.0,4.75,450.19,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__noida__sector_125_noida_uppcb,7,True,True,Valid AQI,450.19,Severe,CO
"Sector - 62, Noida - IITM",Noida,Uttar Pradesh,28.6245479,77.3577104,2026-07-16 05:00:00,89.0,149.0,31.0,,48.0,21.0,,196.59,132.89,38.75,,487.55,21.0,,487.55,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__noida__sector_62_noida_iitm,5,True,True,Valid AQI,487.55,Severe,CO
"Sector-1, Noida - UPPCB",Noida,Uttar Pradesh,28.5898,77.3101,2026-07-16 05:00:00,60.0,139.0,43.0,11.0,31.0,4.0,10.0,100.0,126.25,53.51,13.75,382.43,4.0,2.5,382.43,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__noida__sector_1_noida_uppcb,7,True,True,Valid AQI,382.43,Very Poor,CO
"Sector-116, Noida - UPPCB",Noida,Uttar Pradesh,28.56923,77.393848,2026-07-16 05:00:00,94.0,188.0,45.0,11.0,15.0,14.0,13.0,211.24,158.81,56.03,13.75,271.3,14.0,3.25,271.3,CO,Poor,2026-07-16 05:38:19,uttar_pradesh__noida__sector_116_noida_uppcb,7,True,True,Valid AQI,271.3,Poor,CO
"Jhunsi, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,25.425602,81.917152,2026-07-16 05:00:00,44.0,64.0,6.0,21.0,13.0,34.0,6.0,72.97,64.0,7.5,26.25,242.61,34.0,1.5,242.61,CO,Poor,2026-07-16 05:38:19,uttar_pradesh__prayagraj__jhunsi_prayagraj_uppcb,7,True,True,Valid AQI,242.61,Poor,CO
"Motilal Nehru NIT, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,25.494,81.863,2026-07-16 05:00:00,32.0,32.0,12.0,43.0,6.0,14.0,8.0,52.69,32.0,15.0,53.51,149.87,14.0,2.0,149.87,CO,Moderate,2026-07-16 05:38:19,uttar_pradesh__prayagraj__motilal_nehru_nit_prayagraj_uppcb,7,True,True,Valid AQI,149.87,Moderate,CO
"Nagar Nigam, Prayagraj - UPPCB",Prayagraj,Uttar Pradesh,25.44919916,81.82735986,2026-07-16 05:00:00,26.0,23.0,5.0,48.0,14.0,24.0,15.0,43.33,23.0,6.25,59.79,256.96,24.0,3.75,256.96,CO,Poor,2026-07-16 05:38:19,uttar_pradesh__prayagraj__nagar_nigam_prayagraj_uppcb,7,True,True,Valid AQI,256.96,Poor,CO
"Anand Nagar, Raebareli - UPPCB",Raebareli,Uttar Pradesh,26.219512,81.237648,2026-07-16 05:00:00,67.0,132.0,16.0,14.0,62.0,55.0,11.0,121.48,121.6,20.0,17.5,500.0,55.0,2.75,500.0,CO,Severe,2026-07-16 05:38:19,uttar_pradesh__raebareli__anand_nagar_raebareli_uppcb,7,True,True,Valid AQI,500.0,Severe,CO
"Indira Nagar, Raebareli - NTPC Unchahar",Raebareli,Uttar Pradesh,26.207781,81.245571,2026-07-16 05:00:00,,,19.0,,,,9.0,,,23.75,,,,2.25,23.75,NO2,Good,2026-07-16 05:38:19,uttar_pradesh__raebareli__indira_nagar_raebareli_ntpc_unchahar,2,False,False,Insufficient pollutants,,Unknown,
"Ardhali Bazar, Varanasi - UPPCB",Varanasi,Uttar Pradesh,25.3505986,82.9083074,2026-07-16 05:00:00,86.0,101.0,41.0,15.0,,24.0,,186.34,101.0,51.0,18.75,,24.0,,186.34,PM2.5,Moderate,2026-07-16 05:38:19,uttar_pradesh__varanasi__ardhali_bazar_varanasi_uppcb,5,True,True,Valid AQI,186.34,Moderate,PM2.5
"Bhelupur, Varanasi - UPPCB",Varanasi,Uttar Pradesh,25.301778,82.996789,2026-07-16 05:00:00,30.0,74.0,8.0,29.0,12.0,11.0,1.0,50.0,74.0,10.0,36.25,228.26,11.0,0.25,228.26,CO,Poor,2026-07-16 05:38:19,uttar_pradesh__varanasi__bhelupur_varanasi_uppcb,7,True,True,Valid AQI,228.26,Poor,CO
"IESD Banaras Hindu University, Varanasi - UPPCB",Varanasi,Uttar Pradesh,25.262326,82.995408,2026-07-16 05:00:00,23.0,51.0,2.0,39.0,3.0,8.0,7.0,38.33,51.0,2.5,48.75,112.28,8.0,1.75,112.28,CO,Moderate,2026-07-16 05:38:19,uttar_pradesh__varanasi__iesd_banaras_hindu_university_varanasi_uppcb,7,True,True,Valid AQI,112.28,Moderate,CO
"Maldahiya, Varanasi - UPPCB",Varanasi,Uttar Pradesh,25.32393,82.99687,2026-07-16 05:00:00,45.0,59.0,3.0,31.0,21.0,4.0,0.0,74.66,59.0,3.75,38.75,323.85,4.0,0.0,323.85,CO,Very Poor,2026-07-16 05:38:19,uttar_pradesh__varanasi__maldahiya_varanasi_uppcb,7,True,True,Valid AQI,323.85,Very Poor,CO
"Omex Eternity, Vrindavan - UPPCB",Vrindavan,Uttar Pradesh,27.571409,77.655757,2026-07-16 05:00:00,61.0,67.0,27.0,30.0,10.0,15.0,8.0,101.0,67.0,33.75,37.5,200.0,15.0,2.0,200.0,CO,Moderate,2026-07-16 05:38:19,uttar_pradesh__vrindavan__omex_eternity_vrindavan_uppcb,7,True,True,Valid AQI,200.0,Moderate,CO
"Doon University, Dehradun - UKPCB",Dehradun,Uttarakhand,30.269444,78.044167,2026-07-16 05:00:00,78.0,75.0,2.0,1.0,10.0,6.0,,159.03,75.0,2.5,1.25,200.0,6.0,,200.0,CO,Moderate,2026-07-16 05:38:19,uttarakhand__dehradun__doon_university_dehradun_ukpcb,6,True,True,Valid AQI,200.0,Moderate,CO
"Govt. Girls Inter College, Kashipur - UKPCB",Kashipur,Uttarakhand,29.2124114,78.9611753,2026-07-16 05:00:00,62.0,62.0,15.0,7.0,18.0,10.0,4.0,104.41,62.0,18.75,8.75,306.27,10.0,1.0,306.27,CO,Very Poor,2026-07-16 05:38:19,uttarakhand__kashipur__govt_girls_inter_college_kashipur_ukpcb,7,True,True,Valid AQI,306.27,Very Poor,CO
"Shivaji Nagar, Rishikesh - UKPCB",Rishikesh,Uttarakhand,30.075911,78.2859547,2026-07-16 05:00:00,2.0,31.0,7.0,1.0,37.0,33.0,5.0,3.33,31.0,8.75,1.25,419.06,33.0,1.25,419.06,CO,Severe,2026-07-16 05:38:19,uttarakhand__rishikesh__shivaji_nagar_rishikesh_ukpcb,7,True,True,Valid AQI,419.06,Severe,CO
"Asansol Court Area, Asansol - WBPCB",Asansol,West Bengal,23.685297,86.945968,2026-07-16 05:00:00,42.0,37.0,31.0,13.0,16.0,29.0,3.0,69.59,37.0,38.75,16.25,285.65,29.0,0.75,285.65,CO,Poor,2026-07-16 05:38:19,west_bengal__asansol__asansol_court_area_asansol_wbpcb,7,True,True,Valid AQI,285.65,Poor,CO
"Evelyn Lodge, Asansol - WBPCB",Asansol,West Bengal,23.697936,86.944395,2026-07-16 05:00:00,21.0,31.0,14.0,76.0,20.0,18.0,5.0,35.0,31.0,17.5,94.97,317.99,18.0,1.25,317.99,CO,Very Poor,2026-07-16 05:38:19,west_bengal__asansol__evelyn_lodge_asansol_wbpcb,7,True,True,Valid AQI,317.99,Very Poor,CO
"Mahabir Colliery, Asansol - WBPCB",Asansol,West Bengal,23.618183,87.105718,2026-07-16 05:00:00,26.0,36.0,2.0,8.0,47.0,12.0,0.0,43.33,36.0,2.5,10.0,481.32,12.0,0.0,481.32,CO,Severe,2026-07-16 05:38:19,west_bengal__asansol__mahabir_colliery_asansol_wbpcb,7,True,True,Valid AQI,481.32,Severe,CO
"Trivenidevi Bhalotia College, Asansol - WBPCB",Asansol,West Bengal,23.616515,87.119133,2026-07-16 05:00:00,,,8.0,33.0,32.0,6.0,8.0,,,10.0,41.25,388.28,6.0,2.0,388.28,CO,Very Poor,2026-07-16 05:38:19,west_bengal__asansol__trivenidevi_bhalotia_college_asansol_wbpcb,5,False,False,Insufficient pollutants,,Unknown,
"SVSPA Campus, Barrackpore - WBPCB",Barrackpore,West Bengal,22.7605581,88.3617589,2026-07-16 05:00:00,28.0,36.0,15.0,11.0,38.0,8.0,8.0,46.67,36.0,18.75,13.75,425.28,8.0,2.0,425.28,CO,Severe,2026-07-16 05:38:19,west_bengal__barrackpore__svspa_campus_barrackpore_wbpcb,7,True,True,Valid AQI,425.28,Severe,CO
"Mahishkapur Road_B-Zone, Durgapur - WBPCB",Durgapur,West Bengal,23.567923,87.306843,2026-07-16 05:00:00,18.0,27.0,4.0,12.0,,27.0,1.0,30.0,27.0,5.0,15.0,,27.0,0.25,30.0,PM2.5,Good,2026-07-16 05:38:19,west_bengal__durgapur__mahishkapur_road_b_zone_durgapur_wbpcb,6,True,True,Valid AQI,30.0,Good,PM2.5
"PCBL Residential Complex, Durgapur - WBPCB",Durgapur,West Bengal,23.508764,87.35444,2026-07-16 05:00:00,19.0,24.0,71.0,11.0,24.0,3.0,5.0,31.67,24.0,88.69,13.75,341.42,3.0,1.25,341.42,CO,Very Poor,2026-07-16 05:38:19,west_bengal__durgapur__pcbl_residential_complex_durgapur_wbpcb,7,True,True,Valid AQI,341.42,Very Poor,CO
"Womens College_City Center, Durgapur - WBPCB",Durgapur,West Bengal,23.549395,87.300496,2026-07-16 05:00:00,21.0,44.0,36.0,12.0,18.0,12.0,2.0,35.0,44.0,45.0,15.0,306.27,12.0,0.5,306.27,CO,Very Poor,2026-07-16 05:38:19,west_bengal__durgapur__womens_college_city_center_durgapur_wbpcb,7,True,True,Valid AQI,306.27,Very Poor,CO
"Priyambada Housing Estate, Haldia - WBPCB",Haldia,West Bengal,22.06047,88.109737,2026-07-16 05:00:00,21.0,33.0,10.0,7.0,37.0,24.0,4.0,35.0,33.0,12.5,8.75,419.06,24.0,1.0,419.06,CO,Severe,2026-07-16 05:38:19,west_bengal__haldia__priyambada_housing_estate_haldia_wbpcb,7,True,True,Valid AQI,419.06,Severe,CO
"Belur Math, Howrah - WBPCB",Howrah,West Bengal,22.629801,88.352017,2026-07-16 05:00:00,19.0,36.0,18.0,7.0,14.0,8.0,4.0,31.67,36.0,22.5,8.75,256.96,8.0,1.0,256.96,CO,Poor,2026-07-16 05:38:19,west_bengal__howrah__belur_math_howrah_wbpcb,7,True,True,Valid AQI,256.96,Poor,CO
"Botanical Garden, Howrah - WBPCB",Howrah,West Bengal,22.554954,88.292568,2026-07-16 05:00:00,36.0,33.0,13.0,5.0,15.0,8.0,2.0,59.45,33.0,16.25,6.25,271.3,8.0,0.5,271.3,CO,Poor,2026-07-16 05:38:19,west_bengal__howrah__botanical_garden_howrah_wbpcb,7,True,True,Valid AQI,271.3,Poor,CO
"Dasnagar, Howrah - WBPCB",Howrah,West Bengal,22.6025571,88.3105664,2026-07-16 05:00:00,,,4.0,7.0,38.0,40.0,1.0,,,5.0,8.75,425.28,40.0,0.25,425.28,CO,Severe,2026-07-16 05:38:19,west_bengal__howrah__dasnagar_howrah_wbpcb,5,False,False,Insufficient pollutants,,Unknown,
"Ghusuri, Howrah - WBPCB",Howrah,West Bengal,22.611968,88.347422,2026-07-16 05:00:00,39.0,48.0,56.0,9.0,24.0,20.0,3.0,64.52,48.0,69.85,11.25,341.42,20.0,0.75,341.42,CO,Very Poor,2026-07-16 05:38:19,west_bengal__howrah__ghusuri_howrah_wbpcb,7,True,True,Valid AQI,341.42,Very Poor,CO
"Padmapukur, Howrah - WBPCB",Howrah,West Bengal,22.5687319,88.2797276,2026-07-16 05:00:00,30.0,37.0,30.0,6.0,57.0,19.0,7.0,50.0,37.0,37.5,7.5,500.0,19.0,1.75,500.0,CO,Severe,2026-07-16 05:38:19,west_bengal__howrah__padmapukur_howrah_wbpcb,7,True,True,Valid AQI,500.0,Severe,CO
"Ballygunge, Kolkata - WBPCB",Kolkata,West Bengal,22.5367507,88.3638022,2026-07-16 05:00:00,38.0,33.0,25.0,6.0,20.0,17.0,9.0,62.83,33.0,31.25,7.5,317.99,17.0,2.25,317.99,CO,Very Poor,2026-07-16 05:38:19,west_bengal__kolkata__ballygunge_kolkata_wbpcb,7,True,True,Valid AQI,317.99,Very Poor,CO
"Bidhannagar, Kolkata - WBPCB",Kolkata,West Bengal,22.58157048,88.41002457,2026-07-16 05:00:00,22.0,39.0,13.0,8.0,24.0,40.0,6.0,36.67,39.0,16.25,10.0,341.42,40.0,1.5,341.42,CO,Very Poor,2026-07-16 05:38:19,west_bengal__kolkata__bidhannagar_kolkata_wbpcb,7,True,True,Valid AQI,341.42,Very Poor,CO
"Fort William, Kolkata - WBPCB",Kolkata,West Bengal,22.55664,88.342674,2026-07-16 05:00:00,31.0,32.0,9.0,5.0,15.0,17.0,9.0,51.0,32.0,11.25,6.25,271.3,17.0,2.25,271.3,CO,Poor,2026-07-16 05:38:19,west_bengal__kolkata__fort_william_kolkata_wbpcb,7,True,True,Valid AQI,271.3,Poor,CO
"Jadavpur, Kolkata - WBPCB",Kolkata,West Bengal,22.49929,88.36917,2026-07-16 05:00:00,39.0,40.0,21.0,6.0,26.0,14.0,13.0,64.52,40.0,26.25,7.5,353.14,14.0,3.25,353.14,CO,Very Poor,2026-07-16 05:38:19,west_bengal__kolkata__jadavpur_kolkata_wbpcb,7,True,True,Valid AQI,353.14,Very Poor,CO
"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,West Bengal,22.627847,88.380669,2026-07-16 05:00:00,20.0,31.0,34.0,9.0,42.0,24.0,6.0,33.33,31.0,42.5,11.25,450.19,24.0,1.5,450.19,CO,Severe,2026-07-16 05:38:19,west_bengal__kolkata__rabindra_bharati_university_kolkata_wbpcb,7,True,True,Valid AQI,450.19,Severe,CO
"Rabindra Sarobar, Kolkata - WBPCB",Kolkata,West Bengal,22.51106,88.35142,2026-07-16 05:00:00,19.0,24.0,18.0,7.0,15.0,25.0,7.0,31.67,24.0,22.5,8.75,271.3,25.0,1.75,271.3,CO,Poor,2026-07-16 05:38:19,west_bengal__kolkata__rabindra_sarobar_kolkata_wbpcb,7,True,True,Valid AQI,271.3,Poor,CO
"Victoria, Kolkata - WBPCB",Kolkata,West Bengal,22.5448082,88.3403691,2026-07-16 05:00:00,74.0,89.0,18.0,14.0,36.0,53.0,8.0,145.38,89.0,22.5,17.5,412.83,53.0,2.0,412.83,CO,Severe,2026-07-16 05:38:19,west_bengal__kolkata__victoria_kolkata_wbpcb,7,True,True,Valid AQI,412.83,Severe,CO
"Ward-32 Bapupara, Siliguri - WBPCB",Siliguri,West Bengal,26.6879226,88.4152495,2026-07-16 05:00:00,21.0,36.0,118.0,13.0,33.0,24.0,15.0,35.0,36.0,138.0,16.25,394.14,24.0,3.75,394.14,CO,Very Poor,2026-07-16 05:38:19,west_bengal__siliguri__ward_32_bapupara_siliguri_wbpcb,7,True,True,Valid AQI,394.14,Very Poor,CO
